,UMAP1,UMAP2,Class
1840,-3.2356455,12.31462,0
1841,-18.161177,8.85506,0
1842,16.540764,-5.0718083,0
1843,-5.9400024,1.5544243,1
1844,8.923424,-14.012708,0
1845,10.210203,4.5717583,0
1846,-7.28086,9.206378,0
1847,-9.27701,14.154196,0
1848,-15.448255,5.215636,0
1849,-11.082892,-17.201612,0
1850,14.677715,2.7599585,0
1851,-11.785827,5.574641,0
1852,-14.569143,-6.746255,0
1853,4.3356605,18.921228,0
1854,-15.646309,0.4633763,0
1855,18.044186,-9.384935,0
1856,1.6018149,5.149198,0
1857,10.36631,-4.616716,0
1858,13.792247,-8.603544,1
1859,-13.556553,-2.203889,0
1860,10.391492,-4.592185,0
1861,14.556951,-0.6319175,0
1862,-11.75069,5.5400333,0
1863,-15.684466,0.52155393,0
1864,-4.3338842,7.592558,0
1865,10.745659,-1.7343645,0
1866,14.538009,-0.6130574,0
1867,-11.672255,5.4574785,0
1868,-3.1004112,13.220599,0
1869,-13.467271,-2.114012,0
1870,-4.183591,7.0635777,0
1871,-6.880736,12.944905,0
1872,-18.045115,8.739468,0
1873,-8.2362585,9.37117,0
1874,1.4366828,-2.6247275,0
1875,4.29831,18.87877,0
1876,14.611191,-0.68849343,0
1877,-12.6991005,-5.2707753,0
1878,-5.1132784,-1.9348004,0
1879,-11.75343,5.540245,0
1880,-11.74624,5.5311255,0
1881,-11.701754,5.48933,0
1882,-11.017998,-17.266632,0
1883,10.365429,-4.6200514,0
1884,5.7052402,-5.880902,0
1885,1.3626157,5.7959476,0
1886,-17.937494,8.622198,0
1887,18.789795,-3.1468296,1
1888,-4.112354,-4.891,0
1889,-14.509113,-6.811669,0
1890,-11.785793,5.5722947,0
1891,-11.776362,5.5631857,0
1892,-2.6086714,12.715244,0
1893,-2.9139552,12.401893,0
1894,-2.6177905,12.7142935,0
1895,1.4798026,-2.5772152,0
1896,-15.620906,0.4461257,0
1897,-5.203559,-2.54404,0
1898,-7.1349506,9.683924,0
1899,-4.6568713,7.29809,0
1900,14.716096,2.798289,0
1901,-11.779091,5.5658574,0
1902,-7.755388,10.144982,0
1903,10.072781,4.660529,0
1904,-4.5309534,7.9997287,0
1905,-8.2061405,9.361138,0
1906,-7.807389,9.732104,0
1907,-15.568825,0.39736727,0
1908,-7.285894,9.986471,0
1909,10.145634,4.626126,0
1910,2.6052277,-3.7279139,0
1911,1.4540488,-2.6065364,0
1912,1.6196356,16.639345,0
1913,-4.53201,8.005696,0
1914,-7.821173,9.645748,0
1915,3.7315395,4.390358,0
1916,-14.189749,-11.574343,1
1917,-7.1249967,9.715268,0
1918,-5.966713,-2.1005409,0
1919,15.351372,-8.765952,0
1920,-11.067594,-17.216738,0
1921,-7.839354,9.648467,0
1922,-5.076884,7.6372404,0
1923,-4.914037,6.8752546,0
1924,-9.278405,14.1313505,0
1925,5.6930523,-5.890265,0
1926,-4.580802,7.1750855,0
1927,-3.1947203,12.850182,0
1928,10.087223,4.7088766,0
1929,-5.395194,-2.1102226,0
1930,-14.190281,-11.57361,1
1931,-16.830221,-3.049146,0
1932,-11.121338,-17.163084,0
1933,-8.134373,10.16613,0
1934,-5.1018505,7.661043,0
1935,-4.160874,7.0553026,0
1936,1.1620579,5.6460185,0
1937,-11.7307,5.5189795,0
1938,-11.808655,5.597095,0
1939,-4.9592195,7.4700994,0
1940,16.516989,-5.0476627,0
1941,-13.152118,3.0081837,0
1942,18.12455,-9.304768,0
1943,10.044665,4.7060375,0
1944,-4.861265,-2.3070014,0
1945,7.0473833,-6.5910954,1
1946,-5.4940624,-2.2013066,0
1947,1.4431913,-2.6162672,0
1948,-2.359941,-6.1901207,0
1949,-3.101966,12.737083,0
1950,-15.670416,0.49852225,0
1951,14.771449,-0.84973216,0
1952,11.096155,3.2126207,0
1953,-15.687652,0.512666,0
1954,-12.714246,-5.28246,0
1955,14.9965925,4.5450363,1
1956,-4.532123,7.9942064,0
1957,14.530319,-0.60544574,0
1958,-12.69636,-5.267137,0
1959,11.667439,-4.3415556,1
1960,-14.500392,-6.825839,0
1961,13.991809,1.3568064,0
1962,10.389648,-4.594541,0
1963,7.0298367,4.732428,0
1964,-18.023134,8.719978,0
1965,-5.4219785,-2.1324503,0
1966,10.755392,-1.7283839,0
1967,-5.209499,-2.5554483,0
1968,14.7470875,2.8303218,0
1969,10.039616,4.704357,0
1970,-3.7786715,12.977946,0
1971,-5.9854198,-2.085132,0
1972,7.302894,-11.763733,1
1973,4.311457,18.89817,0
1974,-4.8290634,-2.324911,0
1975,18.791351,-3.1454456,1
1976,1.3453462,-8.429812,0
1977,-15.722538,0.5454021,0
1978,-7.7817783,9.6980715,0
1979,-7.219753,-16.538935,0
1980,10.190449,4.5817795,0
1981,-13.608555,-2.254149,0
1982,-8.352847,2.807481,0
1983,-13.418689,-2.063102,0
1984,10.800836,-1.6840003,0
1985,15.908608,6.246524,0
1986,-2.5838077,12.9565,0
1987,7.051701,-6.595678,1
1988,-15.754917,0.58469534,0
1989,-5.938387,1.5544758,1
1990,11.667022,-4.340663,1
1991,4.295664,18.878223,0
1992,-7.315255,9.991881,0
1993,11.070395,3.233154,0
1994,-3.4331825,13.3761,0
1995,-14.511161,-6.817866,0
1996,-5.3807535,-2.1959248,0
1997,-7.7517076,9.728699,0
1998,-3.5797682,12.775162,0
1999,-4.153417,7.058198,0
2000,10.356424,-4.6271324,0
2001,-9.25497,14.136321,0
2002,-7.1209483,9.696225,0
2003,10.353761,-4.6302795,0
2004,-14.1899,-11.573666,1
2005,3.497267,3.91696,0
2006,1.6341332,9.689771,1
2007,10.027693,4.700428,0
2008,-8.101585,10.120433,0
2009,11.667667,-4.341529,1
2010,-3.5644972,12.764464,0
2011,14.005377,1.3642385,0
2012,-11.034953,-17.249464,0
2013,-8.204505,9.387213,0
2014,-13.569405,-2.215021,0
2015,-7.688393,9.571116,0
2016,10.042329,4.6879997,0
2017,1.3184516,5.7859426,0
2018,1.297102,5.838306,0
2019,-7.766472,9.734356,0
2020,-15.563136,0.38999408,0
2021,1.6190231,16.63945,0
2022,-14.509028,-6.8204956,0
2023,14.005574,1.364777,0
2024,-15.654428,0.4783719,0
2025,18.034286,-9.394781,0
2026,-3.117248,12.718204,0
2027,18.015102,-9.414421,0
2028,-3.5455642,12.787461,0
2029,16.25746,11.020383,0
2030,14.770108,-0.84817433,0
2031,-5.6034045,-2.6606464,0
2032,-15.758105,0.5796376,0
2033,13.243894,-7.233812,0
2034,10.816123,-1.6680063,0
2035,-3.0589113,12.764204,0
2036,-4.932734,7.466885,0
2037,-3.214699,12.825048,0
2038,-2.6464539,12.682994,0
2039,14.791249,-0.86944264,0
2040,-0.75371796,-1.236327,0
2041,14.755504,2.8401327,0
2042,-4.8920736,6.881292,0
2043,-5.602974,-2.6248956,0
2044,-13.516806,-2.1617868,0
2045,4.002453,4.3206577,0
2046,-15.761022,0.57851833,0
2047,-5.065914,7.616979,0
2048,8.951477,-14.041186,0
2049,14.715709,2.7976575,0
2050,-11.754844,5.543892,0
2051,7.843897,-7.3912034,0
2052,-4.5627456,7.3206983,0
2053,-18.152718,8.847447,0
2054,5.701881,-5.8781767,0
2055,10.074997,4.7198663,0
2056,-11.071477,-17.213156,0
2057,-12.69954,-5.2675385,0
2058,-11.671333,5.4564314,0
2059,7.805337,-7.412702,0
2060,-4.855501,-2.313636,0
2061,10.718156,-13.99516,1
2062,-5.472513,-2.1384838,0
2063,18.044788,-9.384422,0
2064,-13.556603,-2.2036982,0
2065,14.578893,-0.654336,0
2066,16.502241,-5.032674,0
2067,-5.943482,1.5475236,1
2068,-7.7256904,9.575846,0
2069,1.3436013,-8.436994,0
2070,-13.138422,2.9942338,0
2071,1.3604181,-8.449387,0
2072,-15.698623,0.5319464,0
2073,-14.522244,-6.809989,0
2074,-2.8088727,2.8986948,1
2075,-8.381927,2.7800956,0
2076,18.029139,-9.400126,0
2077,-3.4496958,1.5165657,0
2078,-4.6782475,6.754541,0
2079,14.764924,-0.84401226,0
2080,-5.0838213,7.641898,0
2081,10.2529125,4.5144515,0
2082,15.182228,8.5528,0
2083,-0.8384147,-1.155288,0
2084,-5.935914,-2.115166,0
2085,-5.588735,-1.690802,0
2086,6.5986476,5.0015254,0
2087,11.096602,3.2119849,0
2088,1.3374515,-8.427717,0
2089,-13.11279,-10.068148,1
2090,-2.0198302,-6.441705,0
2091,-11.721798,5.507216,0
2092,15.719696,-2.6383994,0
2093,-13.585608,-2.233317,0
2094,6.581126,5.0099926,0
2095,2.6196473,-3.7439585,0
2096,14.712848,2.794389,0
2097,-4.6803393,7.2767787,0
2098,-10.05027,-5.579368,1
2099,-2.6258426,12.695682,0
2100,8.939135,-14.0301695,0
2101,-15.498918,5.267425,0
2102,14.568082,-0.64284706,0
2103,-12.695174,-5.270075,0
2104,5.676611,-5.8978004,0
2105,10.394649,-4.588935,0
2106,-15.539946,5.2899194,0
2107,14.789333,-0.8684624,0
2108,-15.639687,0.46124166,0
2109,-15.4757,5.2427793,0
2110,-11.040309,-17.244448,0
2111,-9.278227,14.14047,0
2112,10.109509,-9.56647,1
2113,1.3420702,-8.431834,0
2114,16.492447,-5.0234237,0
2115,-7.220461,-16.538656,0
2116,10.763124,-1.7204285,0
2117,1.6360372,16.65647,0
2118,18.02043,-9.409304,0
2119,-9.2950325,14.109818,0
2120,4.2967544,18.875874,0
2121,11.00358,0.60041153,0
2122,15.34764,-8.762114,0
2123,-15.5770235,0.40070295,0
2124,-3.547507,1.4165795,0
2125,10.798178,-1.6851013,0
2126,-7.221696,-16.539177,0
2127,13.529194,4.7657447,0
2128,-2.8132703,-10.843331,1
2129,18.58191,-3.3317618,1
2130,18.023468,-9.405481,0
2131,-13.572725,-2.2189643,0
2132,-9.311396,14.129424,0
2133,-13.142861,3.0005653,0
2134,-14.497215,-6.8279486,0
2135,14.634849,-0.7114411,0
2136,-9.273651,14.152536,0
2137,-15.797489,0.6037176,0
2138,4.8969727,-9.456165,0
2139,-14.535969,-6.7895784,0
2140,-15.743989,0.5602338,0
2141,10.764968,-1.7197832,0
2142,16.51582,-5.0463905,0
2143,13.559397,4.8130713,0
2144,-6.2946033,0.4346536,0
2145,10.982406,0.5917737,0
2146,-2.3478782,-6.200336,0
2147,-5.9371085,1.5547737,1
2148,-0.69284105,-1.2969729,0
2149,10.109423,-9.566684,1
2150,-11.0281,-17.256369,0
2151,-3.8099384,-5.12294,0
2152,10.82635,-1.6641736,0
2153,-7.4306927,-10.852384,0
2154,1.3322257,-8.423592,0
2155,11.093325,3.21714,0
2156,4.917354,-9.484839,0
2157,-8.002246,6.7255335,0
2158,-0.8672981,-1.128068,0
2159,-14.551306,-6.7703743,0
2160,-14.50174,-6.82859,0
2161,11.096191,3.2134807,0
2162,15.329186,-8.74954,0
2163,14.543907,-0.61941695,0
2164,-0.853738,-1.1422774,0
2165,17.972223,-9.457423,0
2166,14.7465725,-0.82415235,0
2167,-12.707022,-5.276854,0
2168,-2.36126,-6.1893325,0
2169,8.931224,-14.018132,0
2170,2.6219072,-3.7464175,0
2171,15.183217,8.550659,0
2172,-4.121961,-4.8829346,0
2173,1.6405169,16.66095,0
2174,4.8898144,-9.477984,0
2175,-15.483875,5.2361836,0
2176,5.689462,-5.890666,0
2177,16.48715,-5.0184045,0
2178,-6.6992626,4.3499885,1
2179,14.640358,-0.71745783,0
2180,-14.555395,-6.7655272,0
2181,-9.274116,14.15863,0
2182,15.340005,-8.752752,0
2183,-9.289433,14.122045,0
2184,-3.8100963,-5.1228814,0
2185,-6.2936435,0.4335861,0
2186,-15.47577,5.276264,0
2187,18.037237,-9.392177,0
2188,-11.077016,-17.20774,0
2189,-11.015286,-17.26934,0
2190,-15.535839,0.3574466,0
2191,-14.531975,-6.7924104,0
2192,-4.311757,7.601923,0
2193,10.810067,-1.6737847,0
2194,-7.470571,-10.81209,0
2195,1.6508653,16.67053,0
2196,-13.14847,3.00342,0
2197,-15.649975,0.4642389,0
2198,18.020926,-9.409296,0
2199,-15.493943,5.2654104,0
2200,-11.682912,5.4681764,0
2201,-11.113855,-17.17057,0
2202,-0.7968406,-1.1979784,0
2203,-3.7974164,-5.1332617,0
2204,14.639868,-0.71550727,0
2205,-15.743058,0.5606193,0
2206,-9.249621,14.149829,0
2207,-11.0687,-17.215849,0
2208,-3.5207486,1.4438969,0
2209,14.698747,-0.7754938,0
2210,5.4995995,0.43358073,1
2211,2.6206594,-3.7445986,0
2212,14.714295,2.7967384,0
2213,16.5046,-5.0340266,0
2214,-15.50839,5.2627373,0
2215,10.838468,-1.6999614,0
2216,-11.086004,-17.19864,0
2217,15.336755,-8.750993,0
2218,13.55781,4.732673,0
2219,14.569928,-0.6452187,0
2220,-15.748215,0.60676116,0
2221,-15.469354,5.2429447,0
2222,13.541335,4.800094,0
2223,1.4422666,-2.620164,0
2224,-7.9892955,6.748512,0
2225,4.281917,18.86045,0
2226,17.990864,-9.438459,0
2227,-13.5923195,-2.238449,0
2228,-2.0202188,-6.441191,0
2229,11.097602,3.212962,0
2230,16.507975,-5.0386558,0
2231,-15.74109,0.55778784,0
2232,4.312747,18.896109,0
2233,-6.273155,0.41439518,0
2234,-6.30079,0.44218683,0
2235,16.53029,-5.061496,0
2236,8.943296,-14.033124,0
2237,-5.959771,-2.0832644,0
2238,-9.157102,-7.387725,1
2239,11.099451,3.2102551,0
2240,10.706215,-1.7779001,0
2241,13.792544,-8.603197,1
2242,-3.4405756,1.5243673,0
2243,18.038063,-9.391413,0
2244,4.886529,-9.477017,0
2245,15.898898,6.2380104,0
2246,2.613302,-3.7376828,0
2247,-3.7727385,12.9834,0
2248,-11.121566,-17.162693,0
2249,-13.1416,2.9965246,0
2250,1.4624606,-2.5979557,0
2251,5.6860185,-5.8964095,0
2252,6.5825,5.010918,0
2253,-15.474798,5.241382,0
2254,14.564904,-0.6397373,0
2255,-15.471903,5.240415,0
2256,-3.4256678,1.5391992,0
2257,-14.546648,-6.7685795,0
2258,14.729045,-0.80709374,0
2259,13.5260105,4.74901,0
2260,-7.318983,9.296094,0
2261,-15.5143385,0.33790287,0
2262,-6.8842583,12.942991,0
2263,14.799869,-0.87931406,0
2264,10.737218,-1.744438,0
2265,13.526582,4.7611365,0
2266,-18.074251,8.773244,0
2267,-2.0294302,-6.432062,0
2268,16.502487,-5.033167,0
2269,-12.700576,-5.2743363,0
2270,14.71728,2.7996554,0
2271,-5.9466257,-2.1146235,0
2272,14.724883,2.8072605,0
2273,-9.276346,14.103114,0
2274,-6.878024,12.947654,0
2275,14.533142,-0.60828036,0
2276,-14.553348,-6.7695775,0
2277,-15.543499,0.3713788,0
2278,18.018322,-9.411072,0
2279,5.677255,-5.903682,0
2280,-12.722492,-5.288801,0
2281,10.84956,-1.6404059,0
2282,-12.6966095,-5.271342,0
2283,-6.8817744,12.944466,0
2284,16.519903,-5.050081,0
2285,0.09944866,-5.8963103,1
2286,-0.88717884,9.262901,0
2287,-7.484368,-10.798308,0
2288,-13.11281,-10.068351,1
2289,10.799992,-1.6919703,0
2290,1.4790187,-2.5805545,0
2291,-2.3589737,-6.1906114,0
2292,13.537947,4.806568,0
2293,8.930092,-14.019728,0
2294,-12.698414,-5.2693167,0
2295,10.125267,4.619289,0
2296,16.509245,-5.0397415,0
2297,-4.5681496,7.2104683,0
2298,-11.046904,-17.237896,0
2299,16.47612,-5.0068736,0
2300,16.503952,-5.0343466,0
2301,-9.309225,14.11856,0
2302,-15.663678,0.49607843,0
2303,-15.67994,0.50386107,0
2304,10.806842,-1.6726259,0
2305,13.524727,4.777011,0
2306,13.24386,-7.233941,0
2307,4.300851,18.879635,0
2308,1.6319579,16.651638,0
2309,-15.58526,0.4139119,0
2310,-15.607576,0.43505967,0
2311,-4.1131296,-4.889799,0
2312,-15.519991,5.248733,0
2313,14.691585,-0.7681565,0
2314,-14.544311,-6.777141,0
2315,18.405598,-6.4691706,0
2316,16.506863,-5.037773,0
2317,-3.4327002,1.5326735,0
2318,16.503092,-5.033909,0
2319,14.754111,2.8390007,0
2320,-9.299492,14.127177,0
2321,14.79462,-0.8728364,0
2322,8.951559,-14.043418,0
2323,-15.63359,0.45608166,0
2324,-14.554281,-6.7677774,0
2325,-15.613464,0.43552476,0
2326,5.686089,-5.892815,0
2327,-3.5874698,1.3754784,0
2328,-15.558023,0.38161227,0
2329,14.720104,-0.79752195,0
2330,-7.987684,6.734948,0
2331,-9.333395,14.095379,0
2332,14.758319,2.8416831,0
2333,10.770708,-1.7147403,0
2334,10.794036,-1.6877315,0
2335,10.366425,-4.616936,0
2336,4.310475,18.89222,0
2337,-0.6712555,-1.3225881,0
2338,-14.5074,-6.8189316,0
2339,13.552069,4.834616,0
2340,14.63681,-0.71308273,0
2341,14.69998,-0.776832,0
2342,-15.766216,0.5879335,0
2343,-0.86327875,-1.1295333,0
2344,16.508862,-5.039064,0
2345,-9.294484,14.127653,0
2346,-13.600449,-2.2478282,0
2347,2.108619,-5.897869,0
2348,-5.225066,-2.5334747,0
2349,5.683581,-5.895058,0
2350,14.767732,-0.8452112,0
2351,-14.191354,-11.572818,1
2352,4.877558,-9.461556,0
2353,-0.84200275,-1.1507788,0
2354,10.366678,-4.6160245,0
2355,1.3409286,-8.431118,0
2356,-13.14331,2.9989626,0
2357,8.947098,-14.038563,0
2358,13.56064,4.811648,0
2359,4.9365773,-9.505573,0
2360,13.485967,4.720979,0
2361,15.3422,-8.757098,0
2362,-9.310659,14.113927,0
2363,13.538143,4.76472,0
2364,-14.561733,-6.7579765,0
2365,-7.4877324,-10.794447,0
2366,18.01039,-9.418562,0
2367,-18.021305,8.721678,0
2368,1.6614227,16.682344,0
2369,10.353555,-4.621332,0
2370,-15.571219,0.39385617,0
2371,-7.219944,-16.539055,0
2372,-13.145831,3.0021045,0
2373,-15.576889,0.40395996,0
2374,8.951575,-14.043097,0
2375,-14.1900625,-11.574055,1
2376,10.361583,-4.620346,0
2377,10.099234,4.6372237,0
2378,-4.5394654,7.2022486,0
2379,-12.718115,-5.2901297,0
2380,-6.8801336,12.946656,0
2381,15.182461,8.553203,0
2382,4.887437,-9.474353,0
2383,-7.9950056,6.7678766,0
2384,-15.620813,0.4477098,0
2385,1.7904974,0.5384016,1
2386,1.4156423,-2.6484714,0
2387,-2.8877034,12.393009,0
2388,-10.067167,-5.561468,1
2389,16.461407,-4.9921794,0
2390,14.777442,2.8612711,0
2391,11.091389,3.217297,0
2392,14.701432,-0.77829343,0
2393,14.678774,-0.754747,0
2394,-0.80965984,-1.1829889,0
2395,5.6923676,-5.888113,0
2396,-14.502887,-6.8199153,0
2397,-13.127295,2.9834642,0
2398,1.4397278,-2.6226885,0
2399,18.009617,-9.419558,0
2400,-10.05882,-5.569176,1
2401,14.709194,2.791743,0
2402,11.094304,3.2155263,0
2403,-3.6351788,1.321752,0
2404,11.121114,9.019414,0
2405,14.540816,-0.615766,0
2406,-9.300258,14.119067,0
2407,-15.764395,0.59624475,0
2408,-9.254869,14.08772,0
2409,-6.894643,12.945388,0
2410,4.3046556,18.88684,0
2411,-15.516655,5.2458444,0
2412,16.516869,-5.0476465,0
2413,13.53157,4.779603,0
2414,-15.698726,0.5215678,0
2415,16.5286,-5.0555286,0
2416,5.6789966,-5.889516,0
2417,-9.31876,14.11982,0
2418,8.95886,-14.050675,0
2419,-7.491204,-10.790928,0
2420,-14.530582,-6.809093,0
2421,11.086494,3.2240477,0
2422,2.6308622,-3.7555878,0
2423,14.730616,2.8131487,0
2424,-15.765323,0.58322674,0
2425,-3.809329,-5.1236944,0
2426,5.493663,0.42146426,1
2427,-15.773714,0.59492457,0
2428,-7.994742,6.7388587,0
2429,-15.5897875,0.41246724,0
2430,-7.920905,6.70002,0
2431,4.886401,-9.4759655,0
2432,-14.529928,-6.789186,0
2433,18.039589,-9.389889,0
2434,11.093322,3.2168431,0
2435,-14.50097,-6.823183,0
2436,-7.4642754,-10.818415,0
2437,-14.521504,-6.7968936,0
2438,-6.300646,0.4364749,0
2439,-0.84079933,9.217237,0
2440,14.631,-0.70790946,0
2441,14.669592,-0.7456012,0
2442,18.043083,-9.386125,0
2443,-11.185814,2.3681765,1
2444,14.56503,-0.64033353,0
2445,2.609907,-3.730308,0
2446,-14.489491,-6.837275,0
2447,-15.53352,5.2873373,0
2448,-15.4922085,5.243881,0
2449,14.73261,2.8139102,0
2450,-15.489814,5.2521467,0
2451,14.666234,-0.7424025,0
2452,-3.4331336,13.365367,0
2453,13.547353,4.7813125,0
2454,4.276114,18.855335,0
2455,-15.481688,5.2386975,0
2456,1.6369483,16.656023,0
2457,4.3276267,18.910248,0
2458,-7.221376,-16.538864,0
2459,14.771835,-0.8501623,0
2460,-15.527317,0.35106063,0
2461,-15.4847975,5.252293,0
2462,1.6276762,16.647638,0
2463,14.704343,-0.78120756,0
2464,-0.85297465,-1.1395296,0
2465,-7.2205534,-16.539093,0
2466,15.357909,-8.770451,0
2467,16.524418,-5.055449,0
2468,-15.612517,0.43369624,0
2469,-9.3123045,14.112392,0
2470,-7.4629173,-10.819674,0
2471,-12.702085,-5.272828,0
2472,10.333333,-4.6492567,0
2473,14.679576,-0.75583273,0
2474,16.492683,-5.0232167,0
2475,13.525184,4.8153367,0
2476,10.837864,-1.6496909,0
2477,10.778197,-1.7079475,0
2478,-5.94346,1.5495461,1
2479,-4.903275,7.438581,0
2480,-11.045482,-17.238995,0
2481,1.3439453,-8.432726,0
2482,0.6993657,-5.4011316,1
2483,14.57555,-0.64964557,0
2484,-12.704282,-5.2775207,0
2485,16.512222,-5.0424776,0
2486,10.790166,-1.6931705,0
2487,-13.52798,-2.1753232,0
2488,15.314168,-8.731288,0
2489,1.6405109,16.660269,0
2490,13.51705,4.7893686,0
2491,15.945446,6.2889194,0
2492,13.543646,4.787051,0
2493,14.660182,-0.7373605,0
2494,11.098266,3.2110245,0
2495,13.742606,9.610834,1
2496,-0.8356947,-1.1594223,0
2497,-11.010462,-17.274199,0
2498,17.983458,-9.446035,0
2499,8.943715,-14.032881,0
2500,10.089537,4.686063,0
2501,-3.250434,12.295509,0
2502,-15.6227665,0.41937137,0
2503,-6.877899,12.948743,0
2504,8.93141,-14.021588,0
2505,14.791099,-0.8696688,0
2506,16.482534,-5.0132084,0
2507,-0.8452859,-1.1476845,0
2508,-15.608843,0.43110204,0
2509,-8.017292,6.7856216,0
2510,14.6388,2.7204747,0
2511,14.7687845,-0.848386,0
2512,1.5417726,6.176577,1
2513,-0.8521742,-1.1403587,0
2514,-15.484015,5.240855,0
2515,-0.8520574,-1.1408316,0
2516,8.958581,-14.048293,0
2517,-11.037955,-17.246767,0
2518,10.094121,4.640553,0
2519,14.657696,-0.73397464,0
2520,4.273098,18.853252,0
2521,-6.880954,12.9460535,0
2522,-7.5031466,-10.779638,0
2523,1.6414427,16.662405,0
2524,13.537564,4.7853656,0
2525,13.5441475,4.7558928,0
2526,-15.71164,0.5367801,0
2527,14.528314,-0.6023379,0
2528,16.539362,-5.069822,0
2529,-15.514506,5.265922,0
2530,13.520257,4.789984,0
2531,14.797065,-0.8759303,0
2532,13.521528,4.7692842,0
2533,-5.507511,-7.4603744,1
2534,-0.7255371,-1.2659308,0
2535,1.4419206,-2.6205742,0
2536,-5.5671353,-6.949688,1
2537,13.547367,4.803136,0
2538,1.3827018,-8.472848,0
2539,-4.5144224,3.586604,1
2540,-0.17470823,-5.6208773,1
2541,-15.613318,0.43033955,0
2542,-7.4620547,-10.820625,0
2543,-15.655537,0.47851506,0
2544,14.665429,-0.7412227,0
2545,4.892815,-9.472002,0
2546,-4.112241,-4.890253,0
2547,-15.6246805,0.45362175,0
2548,11.097728,3.2118587,0
2549,-15.552707,0.37625793,0
2550,10.833217,-1.6552256,0
2551,-7.4861584,-10.796291,0
2552,-0.799774,-1.1914805,0
2553,-6.880506,12.947329,0
2554,-12.719043,-5.288361,0
2555,14.537959,-0.6132013,0
2556,10.740952,-1.7415568,0
2557,-8.024408,6.7776275,0
2558,13.5282755,4.7773833,0
2559,10.828282,-1.6601822,0
2560,-11.108679,7.6985607,1
2561,-0.9090155,-1.0860204,0
2562,14.732062,-0.8098318,0
2563,-2.3607025,-6.1900234,0
2564,14.715822,2.7980413,0
2565,-15.7503805,0.5699147,0
2566,-2.7782743,-11.816405,1
2567,13.550093,4.8029604,0
2568,-3.78334,-5.1479483,0
2569,-3.6526673,1.3089497,0
2570,4.2864947,18.865417,0
2571,-2.7475586,-11.787553,1
2572,10.799307,-1.6940597,0
2573,2.6223032,-3.74671,0
2574,2.6228132,-3.7481518,0
2575,13.528628,4.7613254,0
2576,10.785796,-1.7010335,0
2577,4.8982882,-9.472863,0
2578,-7.2332835,-16.540974,0
2579,13.544828,4.8047304,0
2580,13.558471,4.821472,0
2581,8.9436,-14.031508,0
2582,-6.872099,12.947698,0
2583,14.744901,2.8279116,0
2584,-7.993137,6.7212906,0
2585,16.467318,-4.9978094,0
2586,10.787067,-1.6908177,0
2587,-14.544249,-6.7769084,0
2588,1.3175997,14.92644,0
2589,-7.4851394,-10.797603,0
2590,2.6186132,-3.7401648,0
2591,13.522789,4.743148,0
2592,-15.51469,5.2560835,0
2593,-0.82081383,-1.1734011,0
2594,-9.165926,-7.3560724,1
2595,18.0356,-9.393572,0
2596,1.4625576,-2.5933895,0
2597,1.3291129,-8.433017,0
2598,18.041225,-9.388541,0
2599,-9.292396,14.120864,0
2600,-0.8547112,-1.1387297,0
2601,-4.111808,-4.890829,0
2602,4.9041495,-9.482582,0
2603,-15.78682,0.6076531,0
2604,-13.160016,3.021708,0
2605,2.4876533,-2.0190046,1
2606,4.284064,18.86354,0
2607,-4.1050477,-4.8965373,0
2608,18.038513,-9.390882,0
2609,1.3667291,-8.455524,0
2610,16.477478,-5.008209,0
2611,-3.5493767,1.4145255,0
2612,-7.9937363,6.7579684,0
2613,15.182748,8.552774,0
2614,-7.4792666,-10.803381,0
2615,14.519777,-0.5940645,0
2616,16.485807,-5.0164566,0
2617,-9.272215,14.163262,0
2618,-15.52843,0.35755447,0
2619,-2.0195942,-6.442832,0
2620,1.3143215,14.92957,0
2621,13.529296,4.80774,0
2622,1.3451433,-8.432742,0
2623,-7.9936843,6.761488,0
2624,-2.0134494,-6.448496,0
2625,-14.515145,-6.7812266,0
2626,16.523144,-5.0538616,0
2627,5.2858977,0.6197855,1
2628,14.715189,2.797605,0
2629,10.359952,-4.6249046,0
2630,-7.65193,9.658214,0
2631,5.705423,-5.8725843,0
2632,13.529337,4.775349,0
2633,2.1233594,-5.911977,0
2634,14.652,-0.7288783,0
2635,-6.2871113,0.42872855,0
2636,4.8952894,-9.478357,0
2637,1.3456727,-8.434845,0
2638,-6.877523,12.949157,0
2639,-2.0325353,-6.4313254,0
2640,1.3062916,14.937387,0
2641,16.52656,-5.057311,0
2642,14.777333,-0.85627264,0
2643,2.1303914,-5.9194865,0
2644,14.553228,-0.6279508,0
2645,-11.114831,-17.169565,0
2646,15.329059,-8.7572155,0
2647,10.039457,4.7416816,0
2648,8.95038,-14.039619,0
2649,10.369479,-4.6154795,0
2650,5.9620395,-11.109148,0
2651,10.379207,-4.6036396,0
2652,1.464891,-2.5938783,0
2653,-3.4204488,1.5447237,0
2654,8.952146,-14.041068,0
2655,-0.84210885,-1.151427,0
2656,14.765564,-0.8433552,0
2657,-2.0182471,-6.444988,0
2658,14.725506,-0.80183744,0
2659,-15.788213,0.6200699,0
2660,11.096343,3.2142515,0
2661,-7.218972,-16.538733,0
2662,15.3613405,-8.770947,0
2663,15.925011,6.269371,0
2664,4.271305,18.853603,0
2665,10.810738,-1.6736903,0
2666,4.9118037,-9.46809,0
2667,15.182064,8.552653,0
2668,10.380373,-4.6027455,0
2669,-11.054154,-17.230574,0
2670,-15.732676,0.5588326,0
2671,14.77924,2.8650186,0
