,UMAP1,UMAP2,Class
1850,2.7232792,-7.67879,6
1851,3.1915517,-8.541691,6
1852,3.997125,-8.431928,6
1853,3.7894144,-8.496547,6
1854,2.3439295,-7.4963984,6
1855,3.8165343,-8.311931,6
1856,3.7405338,-7.6765823,6
1857,3.1482298,-7.693458,6
1858,3.7385786,-8.199613,6
1859,3.6270466,-7.745028,6
1860,2.594641,-6.980239,6
1861,0.7328709,-7.1669645,6
1862,3.254671,-7.084134,6
1863,3.5791516,-8.015729,6
1864,3.6869311,-7.623665,6
1865,2.985267,-8.311538,6
1866,3.815044,-8.431093,6
1867,2.9054804,-8.322861,6
1868,2.2467735,-6.763264,6
1869,3.163784,-8.60425,6
1870,0.59257436,-6.907382,6
1871,3.1026397,-8.602521,6
1872,0.634787,-7.111445,6
1873,3.4854205,-8.189654,6
1874,5.752067,10.022171,7
1875,5.616961,10.13212,7
1876,15.803527,13.29023,7
1877,14.090526,12.537523,7
1878,13.123686,13.223201,7
1879,11.94705,7.917351,7
1880,11.960192,7.980212,7
1881,13.056238,12.713295,7
1882,13.23657,11.970938,7
1883,14.091762,12.278679,7
1884,15.239986,12.749629,7
1885,15.068981,12.629646,7
1886,6.0210705,10.115564,7
1887,13.477181,13.7203245,7
1888,5.962771,10.3469925,7
1889,12.668879,13.215019,7
1890,13.566667,13.298733,7
1891,13.6573105,12.89833,7
1892,15.307489,13.656407,7
1893,13.78511,12.529803,7
1894,15.048713,13.644619,7
1895,12.6742115,13.18027,7
1896,15.435518,13.608048,7
1897,14.6324835,13.399414,7
1898,14.656251,13.895905,7
1899,13.2717285,13.559442,7
1900,13.681054,13.112445,7
1901,14.564019,13.299114,7
1902,14.779394,13.58438,7
1903,13.363664,13.393851,7
1904,14.795569,13.274829,7
1905,13.565244,12.189859,7
1906,5.830563,10.380992,7
1907,13.114998,13.314212,7
1908,13.620938,13.1440115,7
1909,14.842799,13.764497,7
1910,12.765015,13.032116,7
1911,13.806762,12.545222,7
1912,12.620747,12.750058,7
1913,13.122264,12.998751,7
1914,14.373204,12.985376,7
1915,13.965102,13.517928,7
1916,13.648777,13.027464,7
1917,15.217096,13.487332,7
1918,12.061127,7.6941037,7
1919,14.852064,13.898021,7
1920,13.709522,13.519802,7
1921,13.398216,13.409132,7
1922,14.272631,13.42693,7
1923,13.643978,13.695507,7
1924,13.48525,13.616736,7
1925,13.149968,13.292278,7
1926,12.936942,12.498211,7
1927,5.0332737,10.410195,7
1928,13.528302,13.374067,7
1929,13.329393,13.5469885,7
1930,12.674995,13.122315,7
1931,13.835785,12.634521,7
1932,13.625631,12.489333,7
1933,14.951083,13.868176,7
1934,14.443004,13.278228,7
1935,12.765269,13.232351,7
1936,13.881551,13.326584,7
1937,13.336217,12.898844,7
1938,13.459237,13.651314,7
1939,15.169496,13.711802,7
1940,11.901615,7.9674,7
1941,13.514513,13.390914,7
1942,13.025278,12.427365,7
1943,12.029384,7.6455064,7
1944,5.703799,10.057727,7
1945,14.937194,13.829384,7
1946,15.027951,13.754534,7
1947,13.131823,13.143097,7
1948,13.189615,13.086467,7
1949,14.928486,13.395781,7
1950,4.9878407,10.356516,7
1951,14.069879,13.277274,7
1952,5.758465,10.04539,7
1953,14.388476,13.214634,7
1954,13.374731,12.629748,7
1955,13.097049,12.713527,7
1956,14.128536,12.568388,7
1957,13.105165,12.939954,7
1958,14.822552,13.128534,7
1959,13.419854,12.212901,7
1960,5.8670573,10.063992,7
1961,12.139786,7.453291,7
1962,13.332113,11.920818,7
1963,5.9044733,11.041332,7
1964,12.951582,12.170682,7
1965,13.963166,12.33534,7
1966,11.849926,7.9329553,7
1967,12.019016,7.610912,7
1968,13.6355715,12.440799,7
1969,5.746029,10.743097,7
1970,13.873837,12.124628,7
1971,5.894423,9.966351,7
1972,13.6130495,11.9716,7
1973,12.098843,7.4662905,7
1974,5.8039103,9.8860655,7
1975,15.468616,13.043381,7
1976,12.014959,7.455038,7
1977,13.893434,12.053198,7
1978,6.033179,10.302223,7
1979,14.87507,12.288425,7
1980,13.484578,12.052988,7
1981,13.272423,12.370397,7
1982,6.042043,10.30339,7
1983,15.527187,13.316533,7
1984,12.16421,7.484469,7
1985,15.251508,12.719725,7
1986,15.336652,12.914097,7
1987,14.383882,12.902896,7
1988,10.6873,3.1047132,8
1989,12.338408,3.4404337,8
1990,16.875978,-0.6480704,8
1991,11.532492,7.354155,8
1992,11.539579,7.344605,8
1993,16.431328,-0.15597233,8
1994,16.885046,-0.011492923,8
1995,14.210592,1.8284656,8
1996,14.383807,1.843403,8
1997,14.203153,1.9359252,8
1998,13.843293,1.7594614,8
1999,13.439486,2.3897495,8
2000,13.960824,1.964654,8
2001,13.531818,1.6652446,8
2002,13.6926,1.6306696,8
2003,13.2778015,1.7935417,8
2004,14.095437,2.0902731,8
2005,13.976989,2.1662545,8
2006,15.422978,0.9921813,8
2007,14.665845,1.6971889,8
2008,14.135542,2.0974438,8
2009,10.684058,3.1072617,8
2010,17.113712,-0.5832117,8
2011,17.545012,-0.8514833,8
2012,17.243149,-0.19733873,8
2013,16.46307,0.2675046,8
2014,16.491768,-0.09378089,8
2015,16.92088,-0.73968416,8
2016,16.885824,0.08045844,8
2017,16.865698,0.28891256,8
2018,16.074055,0.54165834,8
2019,17.476202,-0.8399023,8
2020,17.358616,-0.7950117,8
2021,16.889069,-0.03591832,8
2022,17.036684,-0.4898942,8
2023,16.022457,0.39245507,8
2024,16.584534,-0.3334325,8
2025,10.14025,5.3930492,8
2026,12.391762,3.3354764,8
2027,17.007915,-0.4278511,8
2028,16.309492,0.07207225,8
2029,15.6864395,0.4510544,8
2030,10.153815,5.3839192,8
2031,16.611813,-0.098717734,8
2032,17.087204,-0.5688876,8
2033,15.556169,0.6455922,8
2034,13.345474,1.6530612,8
2035,17.192844,0.09004585,8
2036,16.946869,0.51612926,8
2037,17.436632,-0.5223635,8
2038,10.14772,5.3895583,8
2039,13.132334,2.2097783,8
2040,16.864017,0.4336225,8
2041,17.323193,-0.5672547,8
2042,10.1319275,5.3997674,8
2043,16.403889,0.5973256,8
2044,16.31176,0.549159,8
2045,16.328402,0.26425925,8
2046,13.633972,2.1015444,8
2047,14.569043,1.1362301,8
2048,15.549763,0.84891903,8
2049,13.331032,2.4312112,8
2050,13.129574,1.8498248,8
2051,13.650909,2.0331914,8
2052,14.498194,1.2202342,8
2053,11.993249,7.4487457,8
2054,13.401375,1.7904257,8
2055,16.882181,0.5481294,8
2056,15.852434,0.8802662,8
2057,15.641828,0.9282762,8
2058,13.773775,1.8484639,8
2059,10.229177,5.304425,8
2060,14.448491,2.1107435,8
2061,14.48902,1.9045339,8
2062,16.180056,0.731401,8
2063,15.836687,0.91738343,8
2064,13.245808,1.7701125,8
2065,13.284419,1.6994604,8
2066,16.993807,0.5207845,8
2067,14.143899,1.4410315,8
2068,13.727976,2.0066469,8
2069,16.860659,-0.1560634,8
2070,14.011123,1.4432906,8
2071,15.8338585,0.9495492,8
2072,10.185975,5.3500123,8
2073,14.522867,2.00253,8
2074,14.6347275,2.0391157,8
2075,13.745705,2.1430662,8
2076,14.438875,2.0333338,8
2077,14.364442,1.432471,8
2078,13.445154,1.673518,8
2079,15.004483,0.90472776,8
2080,11.626226,7.5363803,8
2081,14.454943,1.838349,8
2082,13.725056,1.926785,8
2083,15.65157,0.9888825,8
2084,13.210014,1.8488528,8
2085,15.714352,0.74960655,8
2086,14.253096,2.1538603,8
2087,13.177402,2.02108,8
2088,13.234319,1.8193322,8
2089,10.706021,3.092683,8
2090,15.903581,0.6659019,8
2091,11.549248,7.3637323,8
2092,13.96654,2.071337,8
2093,14.310451,2.0493932,8
2094,-6.5993247,6.5828,9
2095,-6.6005507,6.583783,9
2096,-6.5429077,6.526838,9
2097,-1.8403529,4.525869,9
2098,-1.9468839,4.485113,9
2099,-1.7942386,4.536423,9
2100,-0.64249176,1.7274772,9
2101,-0.32078886,1.1589137,9
2102,-0.05163654,1.2734619,9
2103,-1.8358337,2.4206831,9
2104,-1.7533495,1.7799358,9
2105,-4.1140223,2.138563,9
2106,-4.4842086,2.5631893,9
2107,-1.4199541,1.7098278,9
2108,-1.0459034,1.3433989,9
2109,-3.9288955,1.5965809,9
2110,-1.0588493,1.3073593,9
2111,-4.084391,1.438709,9
2112,-0.78814775,1.1167548,9
2113,3.2849314,1.0597011,9
2114,-1.2133702,1.8446236,9
2115,3.2811067,1.0654552,9
2116,-4.170009,2.1809437,9
2117,-1.1129596,1.3447579,9
2118,-4.102829,2.0552893,9
2119,-1.1951449,5.367932,9
2120,-1.2614245,4.8420815,9
2121,-1.9777429,4.237457,9
2122,-1.1611719,5.229516,9
2123,14.885438,0.87267804,9
2124,-1.0223595,5.234679,9
2125,-1.1018988,5.4457793,9
2126,-1.2396067,4.8292465,9
2127,-1.7833339,4.4108,9
2128,-0.37638995,2.4349694,9
2129,-1.1119571,5.1517825,9
2130,-2.2394223,2.9477046,9
2131,-1.1524923,5.9833226,9
2132,-1.0812967,5.2170095,9
2133,-0.22778583,2.4570947,9
2134,-2.3759503,3.2534285,9
2135,-1.051121,5.4583044,9
2136,-2.060958,2.7878134,9
2137,-2.427403,3.8919616,9
2138,-1.2788609,4.7014885,9
2139,-1.1610365,4.8270664,9
2140,-0.32087743,2.68749,9
2141,-4.4034376,2.6370537,9
2142,-1.8717752,4.339768,9
2143,-2.4004738,3.2040095,9
2144,-1.0983111,5.913106,9
2145,-1.1544505,6.0613556,9
2146,-1.1339062,5.961452,9
2147,-2.3970149,3.9228191,9
2148,-1.0217129,5.6170483,9
2149,-0.26583046,2.3039057,9
2150,-2.4908504,3.6897793,9
2151,-0.096039884,1.8553491,9
2152,-1.0562878,5.7293854,9
2153,-1.245617,1.8691659,9
2154,-0.05323048,1.7012423,9
2155,-2.2055674,2.8917198,9
2156,-4.1021395,1.2171324,9
2157,-2.137055,2.8383503,9
2158,-0.478306,1.5252584,9
2159,-2.4381287,3.8924065,9
2160,-2.1165133,2.794247,9
2161,-0.81226313,1.8391014,9
2162,-2.90073,2.9861586,9
2163,-0.23092926,1.7455503,9
2164,-1.1337059,5.9886165,9
2165,-2.1593952,2.8214185,9
2166,-1.0176456,2.3528147,9
2167,-1.393847,4.5392237,9
2168,-0.32113007,1.2552904,9
2169,3.0976462,1.1509546,9
2170,0.006735132,1.7750387,9
2171,-0.86705345,2.0730445,9
2172,3.029754,1.2042997,9
2173,-1.3409629,4.5833917,9
2174,-0.22033681,1.7732773,9
2175,-4.0646834,1.7806727,9
2176,-1.6292251,1.6016682,9
2177,-4.472122,2.5762126,9
2178,-0.73137426,1.3305343,9
2179,-0.8738032,1.3390325,9
2180,-0.31243753,1.6524714,9
2181,-0.6235297,1.712236,9
2182,-1.0451008,1.5034628,9
2183,-1.1253545,5.0816674,9
2184,-0.9190298,1.9653337,9
2185,-4.170021,1.8936076,9
2186,-1.7155223,2.036171,9
2187,-4.4931984,2.557208,9
2188,-1.4240509,1.6098436,9
2189,-0.047850356,1.313625,9
2190,-4.094413,1.774851,9
2191,-0.6912312,1.7373753,9
2192,-0.29951993,1.0576258,9
2193,-0.7831598,1.2954262,9
2194,3.1107771,1.1192677,9
2195,2.9940202,1.2146163,9
2196,-0.7035437,1.3006737,9
2197,-0.5538081,1.111617,9
2198,-1.523328,1.586294,9
2199,11.86513,-3.918516,0
2200,11.066701,-3.4458573,0
2201,11.139248,-4.065701,0
2202,13.843894,-7.0883555,0
2203,12.953406,-8.954271,0
2204,13.742384,-5.072944,0
2205,12.025631,-4.0863805,0
2206,11.502339,-4.311221,0
2207,13.974873,-5.4741697,0
2208,12.505521,-4.691851,0
2209,10.973549,-3.7608886,0
2210,12.81644,-4.596193,0
2211,11.241938,-3.9919753,0
2212,12.813436,-4.9106684,0
2213,10.920716,-3.662089,0
2214,12.233547,-4.700761,0
2215,11.447409,-4.25939,0
2216,11.546338,-3.705196,0
2217,12.484379,-4.6417313,0
2218,13.749807,-5.085166,0
2219,10.687559,-3.660612,0
2220,13.335588,-5.192076,0
2221,14.179527,-5.9861217,0
2222,12.411671,-4.6381383,0
2223,11.367519,-3.807053,0
2224,13.528279,-5.1178346,0
2225,11.574292,-3.7717593,0
2226,11.210433,-4.1584883,0
2227,11.67957,-4.1786323,0
2228,11.252961,-3.9829202,0
2229,12.569353,-4.04051,0
2230,10.882739,-3.5279098,0
2231,14.27815,-6.554825,0
2232,13.550427,-5.4536595,0
2233,11.594175,-3.393286,0
2234,14.15755,-5.9517903,0
2235,10.82993,-3.3975344,0
2236,13.922916,-6.5644155,0
2237,13.709328,-4.9771857,0
2238,12.470052,-4.645009,0
2239,12.406331,-4.3652077,0
2240,11.86976,-3.4758506,0
2241,11.573938,-4.090772,0
2242,11.930481,-4.078209,0
2243,14.1559725,-6.06262,0
2244,13.026262,-4.796609,0
2245,14.170903,-6.211299,0
2246,13.445399,-5.2591796,0
2247,12.237338,-4.101898,0
2248,13.829009,-5.5160756,0
2249,11.434121,-3.7748663,0
2250,12.924898,-4.8554688,0
2251,12.343026,-4.5029707,0
2252,12.180048,-4.623471,0
2253,12.390759,-4.153943,0
2254,12.113535,-4.0971265,0
2255,12.973421,-4.9734964,0
2256,13.3060055,-5.4422083,0
2257,13.304966,-5.473272,0
2258,12.297858,-4.2375073,0
2259,12.895565,-5.010459,0
2260,13.404911,-5.627288,0
2261,12.317026,-4.332035,0
2262,11.06547,-3.969378,0
2263,12.941391,-4.7406974,0
2264,13.247659,-5.364772,0
2265,12.283814,-4.1746016,0
2266,13.400833,-5.675153,0
2267,13.55239,-5.8217406,0
2268,13.367843,-5.671646,0
2269,13.37433,-5.604506,0
2270,14.109805,-7.039818,0
2271,13.731449,-7.4669476,0
2272,13.530705,-6.053178,0
2273,12.777526,-4.5752087,0
2274,12.784721,-4.344136,0
2275,10.943725,-3.6135259,0
2276,13.186971,-5.627473,0
2277,13.377329,-5.692166,0
2278,11.8615675,-4.5196776,0
2279,18.31576,2.4249647,0
2280,12.561283,-4.6140375,0
2281,14.047415,-7.079753,0
2282,13.302727,-5.580394,0
2283,13.27706,-5.632307,0
2284,10.873039,-3.686774,0
2285,13.5835905,-6.4078345,0
2286,13.168661,-5.5919414,0
2287,13.98232,-6.730906,0
2288,13.627966,-6.536541,0
2289,13.712151,-6.521685,0
2290,13.604084,-6.4971046,0
2291,13.773442,-7.2440543,0
2292,12.030165,-3.6656263,0
2293,13.636644,-6.630019,0
2294,13.706616,-8.162098,0
2295,13.204348,-5.7520313,0
2296,13.6115465,-7.7496014,0
2297,13.73564,-7.4950933,0
2298,11.188111,-3.4074645,0
2299,13.728474,-7.3968377,0
2300,18.311184,2.4301581,0
2301,6.1389556,-0.74658746,0
2302,18.324436,2.4347785,0
2303,11.650163,-4.4347734,0
2304,18.335262,2.4484327,0
2305,13.602416,-8.26604,0
2306,13.401954,-6.6213956,0
2307,13.652691,-8.213409,0
2308,11.997295,-4.341913,0
2309,13.337655,-4.954229,0
2310,12.920356,-8.985641,0
2311,-4.2302713,2.2758472,0
2312,13.397168,-4.9483986,0
2313,4.349815,6.2662406,1
2314,3.1521504,9.75258,1
2315,3.3660448,9.672505,1
2316,3.0332854,9.871556,1
2317,2.8622012,10.047106,1
2318,2.8342872,9.986554,1
2319,3.049674,9.94042,1
2320,4.1903353,9.055207,1
2321,3.2058182,10.403455,1
2322,4.0282154,9.180804,1
2323,2.8127851,10.017407,1
2324,3.5963922,9.6166725,1
2325,3.555111,9.586083,1
2326,3.4303172,10.326366,1
2327,3.5745475,9.663019,1
2328,3.7142045,9.459223,1
2329,3.40629,10.731917,1
2330,3.821156,11.3352375,1
2331,3.675462,9.519114,1
2332,4.0184183,9.445933,1
2333,3.8896203,10.222316,1
2334,3.0638754,10.0489235,1
2335,3.4408243,9.6689415,1
2336,3.656108,9.937246,1
2337,4.047601,9.874437,1
2338,6.266537,13.798282,1
2339,4.623616,9.053964,1
2340,6.6523705,14.167677,1
2341,4.1614943,11.758786,1
2342,4.1437864,9.168604,1
2343,4.6693115,9.098066,1
2344,3.279785,9.7729645,1
2345,4.0924826,9.983079,1
2346,6.5984607,14.046657,1
2347,6.5947003,14.147272,1
2348,6.526866,13.98297,1
2349,5.453634,9.024314,1
2350,4.1209984,10.844181,1
2351,3.6677635,9.684485,1
2352,6.526643,13.991953,1
2353,3.8681538,10.502479,1
2354,6.447386,13.806612,1
2355,6.4216638,13.854457,1
2356,6.5326314,13.990725,1
2357,5.3679194,9.243384,1
2358,3.528799,10.225861,1
2359,4.634046,9.49819,1
2360,6.50829,13.924743,1
2361,3.680611,10.970444,1
2362,4.033244,11.281639,1
2363,4.194278,11.019577,1
2364,4.2643013,10.654871,1
2365,4.6912756,10.456044,1
2366,3.8142946,10.409931,1
2367,6.532698,14.125659,1
2368,4.2684193,11.551321,1
2369,5.209824,9.387319,1
2370,4.531981,10.293007,1
2371,5.043896,9.796761,1
2372,4.8032737,10.288757,1
2373,6.1990666,14.005501,1
2374,4.003998,5.0910444,1
2375,6.616762,14.519145,1
2376,4.8196487,10.09029,1
2377,4.202744,11.753512,1
2378,4.305146,11.035984,1
2379,4.6419306,10.534011,1
2380,5.183577,9.347811,1
2381,6.6068797,14.228181,1
2382,6.3420444,13.757395,1
2383,6.329121,13.83049,1
2384,4.9447474,10.098189,1
2385,7.954085,9.145498,1
2386,8.29985,9.198135,1
2387,8.32411,9.196136,1
2388,7.8995733,9.100583,1
2389,7.759713,9.011353,1
2390,7.759258,9.0557165,1
2391,7.837857,9.085022,1
2392,6.3547144,14.264365,1
2393,5.3417525,9.097604,1
2394,6.2114315,14.174866,1
2395,6.4506736,15.252377,1
2396,6.4727364,16.713306,1
2397,5.5730615,9.007897,1
2398,6.2328415,14.229023,1
2399,6.506813,15.173836,1
2400,7.118012,14.409999,1
2401,6.2212687,14.990278,1
2402,5.8947067,13.748887,1
2403,6.0564213,15.14972,1
2404,4.0042043,10.952656,1
2405,6.169308,14.792338,1
2406,5.797781,14.364559,1
2407,3.9677851,5.0504417,1
2408,5.635389,9.547735,1
2409,6.0672355,14.942514,1
2410,5.8754086,13.742716,1
2411,5.5503206,9.171815,1
2412,3.5692647,9.734663,1
2413,6.710475,14.404072,1
2414,6.2428393,6.439609,1
2415,5.6703286,14.491316,1
2416,5.882424,13.639956,1
2417,7.1879306,9.020081,1
2418,5.7493854,14.841052,1
2419,5.7069297,14.822513,1
2420,6.7004986,14.461803,1
2421,7.2928233,9.029846,1
2422,5.7738233,8.958931,1
2423,6.4401126,15.508036,1
2424,7.647449,9.06499,1
2425,3.644069,9.767272,1
2426,5.7165904,9.006708,1
2427,4.0629196,14.902696,2
2428,6.1902447,16.656523,2
2429,4.2621627,14.980038,2
2430,5.28806,15.450028,2
2431,6.1807213,16.777706,2
2432,6.157811,16.74955,2
2433,5.997628,16.768398,2
2434,4.864657,15.189068,2
2435,5.115839,16.199757,2
2436,5.385169,15.706028,2
2437,4.8323274,15.517418,2
2438,4.6489735,14.741882,2
2439,5.8530793,18.001617,2
2440,5.9732323,16.468029,2
2441,5.239474,15.520386,2
2442,3.921845,14.92891,2
2443,6.2014937,16.93174,2
2444,5.312632,15.669969,2
2445,4.5373597,14.477367,2
2446,5.830369,16.344677,2
2447,5.3290105,15.651541,2
2448,5.0396447,15.262484,2
2449,6.587447,17.224216,2
2450,4.5689464,15.116294,2
2451,5.3986197,15.67169,2
2452,5.971862,16.292818,2
2453,5.550134,15.797735,2
2454,5.34799,15.568988,2
2455,4.6694374,15.2823,2
2456,5.406504,15.796493,2
2457,5.683208,16.8868,2
2458,6.6057844,17.286324,2
2459,5.420958,15.996994,2
2460,5.427146,16.709288,2
2461,5.23266,15.386452,2
2462,5.8739223,17.018333,2
2463,5.9362454,16.621887,2
2464,5.8896484,17.059668,2
2465,4.6469793,17.068031,2
2466,5.5905867,17.103817,2
2467,5.4598513,16.832136,2
2468,4.6865554,15.638849,2
2469,4.979884,16.501469,2
2470,5.6913815,16.892128,2
2471,4.783573,16.094097,2
2472,3.9706464,15.1412115,2
2473,6.6230645,17.249304,2
2474,5.978885,16.665682,2
2475,5.7483964,17.750786,2
2476,5.7111945,17.650293,2
2477,5.8292503,17.274218,2
2478,5.19419,17.092686,2
2479,5.968233,17.69006,2
2480,5.9348593,16.841633,2
2481,3.9526606,16.16771,2
2482,3.633963,15.636905,2
2483,4.539736,16.454216,2
2484,5.6115847,17.036983,2
2485,5.213445,17.908949,2
2486,4.1561656,16.19939,2
2487,4.1596594,16.226532,2
2488,5.1618943,18.173603,2
2489,4.8534865,16.613283,2
2490,5.754778,17.898638,2
2491,5.46881,16.945799,2
2492,5.3720226,17.92752,2
2493,4.30486,16.71601,2
2494,4.532385,16.449154,2
2495,5.908045,16.871592,2
2496,3.8867502,16.422417,2
2497,4.137911,16.654764,2
2498,4.5323234,16.47439,2
2499,3.9987552,16.066809,2
2500,4.029965,16.071306,2
2501,4.051441,16.582481,2
2502,4.1790996,16.454128,2
2503,4.7352324,16.748032,2
2504,5.1872425,18.059866,2
2505,4.9968586,17.718937,2
2506,5.133745,18.135988,2
2507,4.0481353,16.557573,2
2508,4.751267,17.716589,2
2509,4.413731,16.844555,2
2510,5.1360235,18.1087,2
2511,3.7338111,16.82445,2
2512,5.5810475,18.027662,2
2513,4.0229716,16.648317,2
2514,3.5007844,16.194052,2
2515,3.598635,16.372444,2
2516,5.556976,18.016535,2
2517,5.573113,18.024506,2
2518,5.617925,18.03523,2
2519,3.811536,16.56277,2
2520,3.5682406,15.640439,2
2521,3.4790912,16.299303,2
2522,4.726499,14.908613,2
2523,4.486076,17.69945,2
2524,5.5142517,16.545122,2
2525,4.41504,16.905258,2
2526,3.7007213,16.026564,2
2527,4.307202,17.31381,2
2528,3.3987484,16.691101,2
2529,4.111408,16.338951,2
2530,6.2423544,16.704706,2
2531,5.083614,16.728922,2
2532,3.424674,16.719404,2
2533,3.3833733,16.7477,2
2534,4.039576,14.753086,2
2535,3.8958206,15.11918,2
2536,5.94768,16.95722,2
2537,5.5664883,16.950747,2
2538,6.12916,16.751938,2
2539,5.284561,16.589624,2
2540,5.1623726,16.365576,2
2541,3.4453757,10.42227,3
2542,4.1174827,6.0556593,3
2543,4.1172075,5.8715744,3
2544,4.2456117,5.959214,3
2545,4.4335423,5.076648,3
2546,4.076859,14.695902,3
2547,4.171332,5.189939,3
2548,4.7155557,5.520916,3
2549,4.1961308,5.3891616,3
2550,4.212319,4.7977457,3
2551,4.3789105,6.274833,3
2552,4.5790257,4.647484,3
2553,4.093889,5.630144,3
2554,3.9726255,6.0746007,3
2555,4.061853,6.0008698,3
2556,4.1102247,5.9404354,3
2557,4.0962844,5.201546,3
2558,4.7133374,4.8793416,3
2559,4.771287,5.0762353,3
2560,4.9929047,5.2412906,3
2561,4.9775186,4.489404,3
2562,4.810312,4.766148,3
2563,5.2946277,5.586808,3
2564,5.3072996,6.5462294,3
2565,5.3594112,6.701223,3
2566,4.4578867,5.2247634,3
2567,4.9492846,4.7895846,3
2568,4.5372934,5.2561717,3
2569,5.2284784,4.4226074,3
2570,5.322235,4.5853305,3
2571,5.883341,4.451096,3
2572,5.3261266,5.6805444,3
2573,5.5316463,5.3339553,3
2574,4.7089233,4.655142,3
2575,4.8989534,5.1826324,3
2576,5.1873837,6.0161266,3
2577,5.081293,4.401127,3
2578,5.6468167,5.486697,3
2579,5.8998585,4.222711,3
2580,5.4906836,5.295699,3
2581,4.998868,5.18345,3
2582,5.9170184,4.605574,3
2583,5.5917974,5.8590174,3
2584,5.6994567,6.507131,3
2585,5.2014546,6.1554575,3
2586,5.7432656,4.296576,3
2587,6.172972,4.2160683,3
2588,5.8745856,4.3342113,3
2589,4.973077,5.630392,3
2590,5.8164587,5.096006,3
2591,4.863206,5.889752,3
2592,5.9418383,5.1753325,3
2593,5.2902627,6.48612,3
2594,5.390532,5.3181415,3
2595,5.145749,6.012904,3
2596,5.996614,4.917528,3
2597,5.8226013,5.6444087,3
2598,5.673911,6.5398355,3
2599,6.2935667,4.2747965,3
2600,5.852235,6.3899274,3
2601,6.5448256,4.2728896,3
2602,6.135976,4.7308397,3
2603,6.506078,4.3254275,3
2604,5.141265,6.023986,3
2605,5.9569583,5.5681925,3
2606,5.9495134,4.407053,3
2607,5.94253,5.293955,3
2608,5.7654862,5.438352,3
2609,6.982531,4.2580404,3
2610,6.2800045,4.518868,3
2611,6.2170944,4.6715364,3
2612,6.346185,5.230606,3
2613,6.5447187,4.2613163,3
2614,6.3852344,5.0395484,3
2615,6.87093,4.2662077,3
2616,6.0021634,5.203901,3
2617,5.931962,5.0345216,3
2618,5.9863787,5.237786,3
2619,6.795541,4.505038,3
2620,6.3826313,5.3476233,3
2621,6.2009296,6.2289343,3
2622,6.593763,4.7328744,3
2623,6.8645988,4.4375157,3
2624,-1.8226093,7.8703322,3
2625,6.9278474,4.4571633,3
2626,5.784209,5.806885,3
2627,6.536471,5.171406,3
2628,5.9259467,6.206186,3
2629,6.949782,4.385606,3
2630,6.5446215,4.581471,3
2631,6.549964,5.0626125,3
2632,6.7051263,5.141137,3
2633,5.861342,5.7584753,3
2634,6.6109595,5.815766,3
2635,4.856971,5.206457,3
2636,6.516745,4.777373,3
2637,5.964173,5.63211,3
2638,6.6926284,5.1133127,3
2639,6.868465,5.2890005,3
2640,7.0110626,4.6776166,3
2641,5.384885,4.412101,3
2642,5.039279,5.6589193,3
2643,6.9378576,5.0677276,3
2644,5.250655,6.7225165,3
2645,5.246167,6.7410417,3
2646,5.629646,-2.233554,4
2647,6.8765006,-0.7482233,4
2648,4.7211547,-3.0454583,4
2649,-0.79625005,-1.1524323,4
2650,3.5486233,-1.9436069,4
2651,-0.7493338,-1.1602695,4
2652,3.5842042,-1.9987922,4
2653,5.0823326,-2.53865,4
2654,6.355168,-1.4466738,4
2655,4.5331287,-2.735206,4
2656,6.1256847,-1.8653417,4
2657,6.0251393,-0.43765724,4
2658,6.948445,-1.2962317,4
2659,5.2736464,-1.9025619,4
2660,6.7470727,-0.83171636,4
2661,6.2490563,0.0105663575,4
2662,5.3498755,-1.5457113,4
2663,6.4663825,-1.5842502,4
2664,5.275043,-2.5444455,4
2665,6.4781976,-1.5906312,4
2666,6.667237,-1.061811,4
2667,6.0139074,-2.0349371,4
2668,6.901972,-0.7181587,4
2669,5.3013387,-1.9035512,4
2670,6.819966,-1.0060172,4
2671,5.770048,-0.6844118,4
2672,6.5743265,-1.5580864,4
2673,4.5382366,-2.5789847,4
2674,6.8360677,-0.8121028,4
2675,5.757441,-0.7127677,4
2676,6.5521307,-0.04252076,4
2677,6.032854,-1.8980359,4
2678,4.7524557,-2.888197,4
2679,6.541035,-1.3991444,4
2680,6.4250107,-1.6773745,4
2681,5.236125,-1.9738277,4
2682,4.6291285,-2.397438,4
2683,5.8883986,-1.7508534,4
2684,5.792081,-1.5923384,4
2685,6.9039125,-0.004259153,4
2686,5.7919774,-0.40525445,4
2687,4.390055,-3.204523,4
2688,5.349027,-2.0676312,4
2689,4.297457,-2.241658,4
2690,4.894046,-2.1086495,4
2691,6.3567753,0.28747928,4
2692,6.3622394,-1.8145165,4
2693,6.8788924,-0.018115705,4
2694,5.863396,-0.78230673,4
2695,6.029818,-0.60328144,4
2696,4.294415,-2.4810874,4
2697,4.150919,-2.2042935,4
2698,5.744469,-0.2873053,4
2699,5.1567073,-2.0679102,4
2700,5.0776663,-1.3072852,4
2701,5.9732146,0.015220476,4
2702,4.0887003,-1.7927161,4
2703,6.3923883,-1.6996828,4
2704,4.7122364,-1.7781482,4
2705,6.745873,-0.4989067,4
2706,5.527546,-0.15606035,4
2707,5.591749,-0.15923128,4
2708,6.2640023,-1.6536145,4
2709,4.3243656,-2.1765645,4
2710,6.8394165,-0.15576825,4
2711,6.0816393,-1.260616,4
